dataset,model,g,step,tau,bor,wf1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
dialseg711,random,2,15,0.07454355250643303,1.9569049951028403,0.6717927732964626,0.6587592055155346,0.8931774614404713,3996,2042,1
dialseg711,random,2,16,0.07996918102947294,1.9520078354554358,0.6704983660726748,0.6593478983510629,0.8929339245038963,3986,2042,1
dialseg711,random,2,17,0.0839163358612688,1.9485798237022527,0.6698313489943765,0.6598606737847245,0.892656258350703,3979,2042,1
dialseg711,random,2,18,0.08873850394375651,1.9431929480901078,0.6693827313927497,0.660314579934833,0.8920197191593114,3968,2042,1
dialseg711,random,2,19,0.09417904425180165,1.9378060724779629,0.6690405833490694,0.6614104542902011,0.8917976048408538,3957,2042,1
dialseg711,random,2,20,0.09937931382358792,1.9324191968658178,0.6692589538206044,0.6628794338182524,0.8915858733000083,3946,2042,1
dialseg711,random,2,21,0.10392209093099883,1.9270323212536729,0.6678368723264141,0.6636563409242734,0.8911767691989211,3935,2042,1
dialseg711,random,2,22,0.10841804312605349,1.9191968658178256,0.6670993140161264,0.664921098201689,0.8906388528645913,3919,2042,1
dialseg711,random,2,23,0.11340891836610552,1.916258570029383,0.6668349607361366,0.665512987559401,0.8907694536281033,3913,2042,1
dialseg711,random,2,24,0.1194954932783451,1.9123408423114594,0.665970643815857,0.6661048769171133,0.8905679712536253,3905,2042,1
dialseg711,random,2,25,0.12450941643004633,1.909892262487757,0.6660568054087265,0.6665092369733719,0.8903165926900105,3900,2042,1
dialseg711,random,2,26,0.12921878853155092,1.9069539666993145,0.6657100703307494,0.666860854413597,0.890103994367356,3894,2042,1
dialseg711,random,2,27,0.13375488518143808,1.9030362389813908,0.6651916396657499,0.6675074398175664,0.8897594929943735,3886,2042,1
dialseg711,random,2,28,0.1390099479975239,1.8996082272282075,0.6645195902373158,0.6682653707442737,0.8893609002082983,3879,2042,1
dialseg711,random,2,29,0.1444635464967537,1.8956904995102841,0.6638250980783098,0.6686926392095169,0.8890048177847054,3871,2042,1
dialseg711,random,2,30,0.14892336105688916,1.89128305582762,0.6631602214640661,0.6694226639901746,0.8888131025613445,3862,2042,1
dialseg711,random,2,31,0.15405927429635555,1.8834476003917728,0.6623155572760099,0.6706709059029734,0.8881808592251631,3846,2042,1
dialseg711,random,2,32,0.15991151547286006,1.8795298726738492,0.6617574675614157,0.6710951300613748,0.8878799472523102,3838,2042,1
dialseg711,random,2,33,0.16499895778610435,1.8756121449559255,0.6615985069904423,0.6720537061781787,0.8880680346766845,3830,2042,1
dialseg711,random,2,34,0.1711244291089779,1.8702252693437806,0.6611159523106857,0.6729347032089649,0.8876310244295477,3819,2042,1
dialseg711,random,2,35,0.1757980880503374,1.8638589618021548,0.6602259290706662,0.6743683814622633,0.8872654370034821,3806,2042,1
dialseg711,random,2,36,0.18114086961602907,1.8594515181194906,0.6591876495291666,0.6752717034098891,0.886837914846002,3797,2042,1
dialseg711,random,2,37,0.1852887590282163,1.856513222331048,0.6590472760994885,0.6758102920286465,0.8869157560806649,3791,2042,1
dialseg711,random,2,38,0.18967254986551813,1.8530852105778648,0.6592923748455866,0.6763865539445708,0.8867000043635065,3784,2042,1
dialseg711,random,2,39,0.19388197967650883,1.8462291870714986,0.6591049470210281,0.6772982477360114,0.8861679271788274,3770,2042,1
dialseg711,random,2,40,0.1989306589608224,1.8428011753183153,0.6593464931574677,0.6781312461955922,0.8861433697703038,3763,2042,1
dialseg711,random,2,41,0.20305583909014044,1.8393731635651323,0.6590271933663182,0.6786000694492256,0.8858305883833308,3756,2042,1
dialseg711,random,2,42,0.20771177962390794,1.8344760039177277,0.6581040043319354,0.6794816246029326,0.8854187401778824,3746,2042,1
dialseg711,random,2,43,0.2137197535067341,1.8300685602350637,0.6579359031311892,0.6802155562440372,0.8853705555657033,3737,2042,1
dialseg711,random,2,44,0.21781806804607845,1.8251714005876591,0.657197667349649,0.6806734961007113,0.8848803748082933,3727,2042,1
dialseg711,random,2,45,0.22229086712304078,1.8188050930460333,0.6566271174120104,0.6816387696925672,0.8846542420048046,3714,2042,1
dialseg711,random,2,46,0.22759668218260617,1.8148873653281097,0.6560604547233637,0.6821779164342455,0.8843156474327362,3706,2042,1
dialseg711,random,2,47,0.23170243993477072,1.8099902056807051,0.6557592626722272,0.6828447464787126,0.8839847503059528,3696,2042,1
dialseg711,random,2,48,0.23581596027151808,1.8050930460333008,0.6548861875153412,0.6836568153287562,0.8837844864998521,3686,2042,1
dialseg711,random,2,49,0.24040623632698102,1.8006856023506366,0.6546815303930735,0.6842047525064402,0.8833464530273603,3677,2042,1
dialseg711,random,2,50,0.24493709412104006,1.7952987267384917,0.6539787171287001,0.6847995720094876,0.8827196809870861,3666,2042,1
dialseg711,random,2,51,0.2503182324164523,1.7884427032321253,0.6526809134135537,0.6854383436925631,0.8818900075870891,3652,2042,1
dialseg711,random,2,52,0.25423895093691745,1.7845249755142019,0.6524952487107697,0.6861747868868121,0.88172731475562,3644,2042,1
dialseg711,random,2,53,0.25920543437397575,1.7781586679725758,0.6512707773193565,0.6867471419422896,0.8809463705604705,3631,2042,1
dialseg711,random,2,54,0.264650683125266,1.7722820763956906,0.6507919890346611,0.6875455367807689,0.8808213789323142,3619,2042,1
dialseg711,random,2,55,0.2701880909778222,1.7668952007835454,0.6506893255441908,0.68857569216219,0.8804104609317337,3608,2042,1
dialseg711,random,2,56,0.27562338932490005,1.7600391772771793,0.6498649809745,0.6895309195414681,0.8799358145956249,3594,2042,1
dialseg711,random,2,57,0.2805388608588472,1.7561214495592556,0.6488918392318057,0.6906326541875065,0.8796340933445365,3586,2042,1
dialseg711,random,2,58,0.28512421047333747,1.7507345739471107,0.6479211421411307,0.6914268631040783,0.8793156842181103,3575,2042,1
dialseg711,random,2,59,0.2894700318270094,1.7458374142997062,0.6470878459269773,0.6922877930789324,0.8789789128475837,3565,2042,1
dialseg711,random,2,60,0.2944457975080925,1.7394711067580804,0.6460755584390069,0.693084792610109,0.8785057641413128,3552,2042,1
dialseg711,random,2,61,0.2989429880653475,1.7321253672869736,0.6449680244341945,0.6942191774470255,0.8778329469600566,3537,2042,1
dialseg711,random,2,62,0.3046043910413997,1.723800195886386,0.6442302327681327,0.695957172222995,0.8774440748148553,3520,2042,1
dialseg711,random,2,63,0.30998178630981094,1.7179236043095005,0.6446227852481824,0.6970169081192288,0.8773253975864735,3508,2042,1
dialseg711,random,2,64,0.31445850455754054,1.7100881488736532,0.6434864530652221,0.6983709396947794,0.8767432195675867,3492,2042,1
dialseg711,random,2,65,0.31996431720269103,1.703232125367287,0.6421590541006923,0.6998641975698938,0.8766369343593323,3478,2042,1
dialseg711,random,2,66,0.32538593442806363,1.6953966699314398,0.6415385012117171,0.7010421159946476,0.8764291079876523,3462,2042,1
dialseg711,random,2,67,0.3303213049744625,1.6909892262487758,0.6413498556644218,0.7017746523284498,0.8762925911211776,3453,2042,1
dialseg711,random,2,68,0.3366226081463138,1.6831537708129285,0.6399978620801965,0.7027416002890686,0.8755656081104393,3437,2042,1
dialseg711,random,2,69,0.3435747676599546,1.677277179236043,0.6393465850636318,0.7037691045866151,0.8753494936133825,3425,2042,1
dialseg711,random,2,70,0.34863488180431906,1.6714005876591578,0.6379579805770926,0.7045585948275822,0.8747894730744591,3413,2042,1
dialseg711,random,2,71,0.3527200407775087,1.6640548481880508,0.637254961525516,0.7057599544150177,0.8737613548416996,3398,2042,1
dialseg711,random,2,72,0.35857773802619053,1.6547502448579823,0.6363378995554362,0.7074837170565019,0.8733712083158284,3379,2042,1
dialseg711,random,2,73,0.3634756151359511,1.6478942213516161,0.6349091048776965,0.7089868816134638,0.8730178606945483,3365,2042,1
dialseg711,random,2,74,0.3693124761965726,1.6385896180215476,0.6343153635666555,0.7103699102116824,0.872176136913303,3346,2042,1
dialseg711,random,2,75,0.37482904063596784,1.6297747306562194,0.6335088263684374,0.7114830863776012,0.871186234154262,3328,2042,1
dialseg711,random,2,76,0.3798663180347621,1.6219392752203723,0.6325509013517859,0.7131122471839771,0.8709432274344622,3312,2042,1
dialseg711,random,2,77,0.385030589027177,1.6155729676787463,0.6327094940297449,0.7141557975155022,0.8705166680390208,3299,2042,1
dialseg711,random,2,78,0.3906027545349859,1.6077375122428992,0.6310980100572262,0.7154952925258832,0.8696412817140665,3283,2042,1
dialseg711,random,2,79,0.39668364336590123,1.598922624877571,0.6285027657117818,0.7168959019961129,0.8690100446904244,3265,2042,1
dialseg711,random,2,80,0.4019325499681356,1.5915768854064642,0.6278801355310792,0.7181441439089119,0.8685530079781135,3250,2042,1
dialseg711,random,2,81,0.40666867677017315,1.583741429970617,0.626802130769909,0.7194676055699263,0.8683178388987612,3234,2042,1
dialseg711,random,2,82,0.41323191411647037,1.5763956904995102,0.6252780184037493,0.7210624418166612,0.8681785885588377,3219,2042,1
dialseg711,random,2,83,0.41744818351019786,1.5690499510284035,0.6235958527894395,0.7225222123165161,0.8675179012490646,3204,2042,1
dialseg711,random,2,84,0.4211147856333831,1.5607247796278159,0.622060085756161,0.7239416584353292,0.8668705065668598,3187,2042,1
dialseg711,random,2,85,0.4263946080118944,1.5519098922624877,0.6213451116012579,0.725028881885422,0.8658779686703135,3169,2042,1
dialseg711,random,2,86,0.43111040546406587,1.5450538687561215,0.619055653364784,0.7260443865401671,0.8653022864411501,3155,2042,1
dialseg711,random,2,87,0.43706691523759683,1.539177277179236,0.6178173720703253,0.7268384559260086,0.8648232402360141,3143,2042,1
dialseg711,random,2,88,0.4419052851411368,1.5313418217433887,0.6159546464822402,0.727987910081792,0.863702641035246,3127,2042,1
dialseg711,random,2,89,0.4467338620776426,1.523996082272282,0.6151360632567592,0.7290959236106915,0.8629354469593319,3112,2042,1
dialseg711,random,2,90,0.452083536979705,1.5181194906953968,0.6142225156884381,0.7300433372690757,0.8624714886771598,3100,2042,1
dialseg711,random,2,91,0.4578822913219534,1.5127326150832516,0.6134625552238363,0.7308944747235887,0.8621420845291903,3089,2042,1
dialseg711,random,2,92,0.4638247171621891,1.5029382957884427,0.6114458832172229,0.7326041574459295,0.8616398762228329,3069,2042,1
dialseg711,random,2,93,0.467840151503668,1.4931439764936336,0.6099327466925312,0.7345383324286278,0.860661633883831,3049,2042,1
dialseg711,random,2,94,0.47400466290592946,1.4867776689520078,0.608144490887743,0.7359849870398394,0.8603767679449567,3036,2042,1
dialseg711,random,2,95,0.47897636703937324,1.4789422135161607,0.6064679285659899,0.7381005519718599,0.8601462631785869,3020,2042,1
dialseg711,random,2,96,0.4839076808218319,1.4715964740450538,0.6057246143662816,0.7395109285932069,0.8599065679881182,3005,2042,1
dialseg711,random,2,97,0.4893353230621758,1.4622918707149852,0.6041368696785119,0.7410053027141634,0.859070964954906,2986,2042,1
dialseg711,random,2,98,0.49369744376869795,1.4544564152791382,0.6027889684227062,0.7422200572517029,0.8584181006680757,2970,2042,1
dialseg711,random,2,99,0.49775863532113906,1.4471106758080314,0.6017332348553137,0.7436021091348096,0.857788314764028,2955,2042,1
dialseg711,random,2,100,0.5030739562771094,1.436826640548482,0.6005147643941161,0.7453038259209145,0.8573709406863165,2934,2042,1
dialseg711,random,2,101,0.5085133708386156,1.4270323212536729,0.6004816617814318,0.747528503883989,0.8570237603233133,2914,2042,1
dialseg711,random,2,102,0.5128939250227224,1.4177277179236043,0.599492154854451,0.7492680334979913,0.8567626704208733,2895,2042,1
dialseg711,random,2,103,0.5180434951616646,1.408912830558276,0.5988810132405791,0.7508123596203765,0.8559996738642258,2877,2042,1
dialseg711,random,2,104,0.5238437970652553,1.4040156709108718,0.5984090467466199,0.7516445208955757,0.8554738709113835,2867,2042,1
dialseg711,random,2,105,0.5283585246143934,1.3947110675808032,0.597088076912502,0.7533346566310701,0.8546557477565113,2848,2042,1
dialseg711,random,2,106,0.5338522608577784,1.386875612144956,0.5964841879119885,0.754991863114226,0.8539044108764824,2832,2042,1
dialseg711,random,2,107,0.5383372012748378,1.3775710088148874,0.5934620985409291,0.7569489211366849,0.8530342414303635,2813,2042,1
dialseg711,random,2,108,0.542541818419457,1.3677766895200782,0.5900040166762948,0.7582764165042646,0.8513919089230522,2793,2042,1
dialseg711,random,2,109,0.5464860477512181,1.3594515181194906,0.5891782991839106,0.7598500440800019,0.8510318266185254,2776,2042,1
dialseg711,random,2,110,0.5511493566527583,1.3486777668952008,0.5880302216423177,0.7616187356166259,0.8505223441100976,2754,2042,1
dialseg711,random,2,111,0.5562143636401391,1.3383937316356513,0.5862377581099683,0.7634864939717261,0.8497221632782715,2733,2042,1
dialseg711,random,2,112,0.5593585724430368,1.3276199804113613,0.5847951789113833,0.765670289430838,0.8488787279200681,2711,2042,1
dialseg711,random,2,113,0.56337328424941,1.3183153770812928,0.5834700084799962,0.7673516347303267,0.8480029772447394,2692,2042,1
dialseg711,random,2,114,0.5680307019964006,1.3090107737512242,0.5806148486007607,0.7691888485401145,0.8470915067024671,2673,2042,1
dialseg711,random,2,115,0.5732511559417838,1.2982370225269344,0.5801305471360673,0.7712915766449522,0.8464127497403066,2651,2042,1
dialseg711,random,2,116,0.5773918390058582,1.2859941234084231,0.5761022188461355,0.7729860378330843,0.8451081881509347,2626,2042,1
dialseg711,random,2,117,0.5816922604788068,1.2786483839373164,0.5749451419062471,0.7742849294009632,0.8446762263793106,2611,2042,1
dialseg711,random,2,118,0.5865487902115347,1.268364348677767,0.5721616784377501,0.7761845007625598,0.8434958057034608,2590,2042,1
dialseg711,random,2,119,0.5909028470137355,1.2600391772771793,0.5717533614894794,0.7776537593520716,0.8425839072669492,2573,2042,1
dialseg711,random,2,120,0.5966233481258367,1.2502448579823702,0.5708522570319224,0.779168923551835,0.8414431319225875,2553,2042,1
dialseg711,random,2,121,0.6016347589565286,1.2419196865817825,0.5701169771304657,0.780325633305591,0.8404140141424148,2536,2042,1
dialseg711,random,2,122,0.6065321150493358,1.2306562193927522,0.5662367036299392,0.781800219432076,0.8388583429031992,2513,2042,1
dialseg711,random,2,123,0.6128514760926179,1.2179236043095005,0.5626093523356729,0.783884694380475,0.8377208418799739,2487,2042,1
dialseg711,random,2,124,0.6176407333925644,1.203232125367287,0.5599058429209514,0.7863024828742129,0.8361931821016108,2457,2042,1
dialseg711,random,2,125,0.621696830877778,1.1914789422135161,0.559672312540852,0.7887498089502308,0.8349533120326269,2433,2042,1
dialseg711,random,2,126,0.6269344930130293,1.1787463271302645,0.5568571405273678,0.7912393162393162,0.8327954273697192,2407,2042,1
dialseg711,random,2,127,0.6320270824271049,1.169441723800196,0.554399674567792,0.7926792733754758,0.8315637070662689,2388,2042,1
dialseg711,random,2,128,0.6388017039404753,1.1562193927522038,0.5531222840453232,0.795155106652997,0.8305503232786233,2361,2042,1
dialseg711,random,2,129,0.644375623521781,1.1454456415279137,0.5496701893174776,0.7965770643249547,0.829294871562553,2339,2042,1
dialseg711,random,2,130,0.650173105573769,1.133692458374143,0.5461724994185649,0.7985971902374854,0.828292183802029,2315,2042,1
dialseg711,random,2,131,0.6549172216146357,1.118511263467189,0.5429572517630096,0.8012902728620028,0.8260851205365972,2284,2042,1
dialseg711,random,2,132,0.6605883664391636,1.1077375122428992,0.5391935057829633,0.8028572029626881,0.8239871382329188,2262,2042,1
dialseg711,random,2,133,0.6652193309408245,1.0930460333006855,0.5357660005089766,0.8050246733263612,0.8224425558813745,2232,2042,1
dialseg711,random,2,134,0.6703339582360652,1.0808031341821744,0.5325085324959862,0.8073048845200743,0.821597989966485,2207,2042,1
dialseg711,random,2,135,0.674190715354412,1.064152791380999,0.5284550005499382,0.8101203355950193,0.820101783341938,2173,2042,1
dialseg711,random,2,136,0.6797424090675283,1.0548481880509304,0.5258949892036275,0.8118283312639853,0.8187271074630428,2154,2042,1
dialseg711,random,2,137,0.6838845337886649,1.0440744368266406,0.5220776254086017,0.8138677124172904,0.8178368904107302,2132,2042,1
dialseg711,random,2,138,0.6874883443495264,1.0323212536728696,0.5189979508844,0.8164283803788024,0.8161196226157548,2108,2042,1
dialseg711,random,2,139,0.6924177373170767,1.019588638589618,0.5157561700054883,0.8185205041481413,0.8140920736683748,2082,2042,1
dialseg711,random,2,140,0.6971886017456167,1.0063663075416258,0.508259922561363,0.8207415543122294,0.8111642369325209,2055,2042,1
dialseg711,random,2,141,0.7023261146134187,0.9965719882468168,0.5052152635350708,0.8224985252675127,0.8092765922934698,2035,2042,1
dialseg711,random,2,142,0.7074829089152235,0.980411361410382,0.499990127116351,0.8253134182195363,0.8064778112053076,2002,2042,1
dialseg711,random,2,143,0.7124217422713328,0.9681684622918707,0.4978246101829017,0.8281425433060455,0.8048647547821247,1977,2042,1
dialseg711,random,2,144,0.7186297043467773,0.9549461312438785,0.4936386882754607,0.8311929641307279,0.8020283461914965,1950,2042,1
